TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer
7787,8195,2023-08-14 00:00:00,Deposit,4096.819353,Mortgage,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,0,0,816,5899.15,Middle Income Segment,Mid-tier Savings Booster
7788,7720,2024-12-20 00:00:00,Deposit,3266.090001,Checking Account,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,335,3758.89,Middle Income Segment,Mid-tier Savings Booster
7789,4088,2024-06-03 00:00:00,Loan Payment,6345.096407,Mortgage,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,0,0,168.83,824,1601.39,Low Income Segment,Financial Literacy Program Access
7790,2789,2023-05-22 00:00:00,Deposit,2855.845812,Savings Account,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,562,1852.07,Low Income Segment,No-Fee Basic Account
7791,4036,2023-02-06 00:00:00,Transfer,377.8414393,Credit Card,Platinum,Barcelona,41.3874,2.1686,Online,EUR,15.7,0,0,584,2541.04,Low Income Segment,Financial Literacy Program Access
7792,8377,2024-12-07 00:00:00,Loan Payment,2432.616526,Credit Card,Platinum,Valencia,39.4699,-0.3763,Mobile,USD,20.07,0,127.37,453,4773.15,Middle Income Segment,Gold Card with Travel Benefits
7793,8598,2024-06-14 00:00:00,Transfer,5803.763733,Loan,Student,Barcelona,41.3874,2.1686,Online,USD,0,26.8,0,417,2098.53,Low Income Segment,Financial Literacy Program Access
7794,5838,2023-12-25 00:00:00,Fee,2707.276347,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,386,6334.17,Middle Income Segment,Mid-tier Savings Booster
7795,6872,2024-02-17 00:00:00,Fee,2377.980761,Mortgage,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,803,6761.21,Middle Income Segment,Mid-tier Savings Booster
7796,4653,2023-10-22 00:00:00,Deposit,2414.109538,Loan,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,16.57,0,718,8612.86,High Income Segment,Premium Investment Services
7797,5299,2023-03-17 00:00:00,Loan Payment,10845.27119,Mortgage,Platinum,Zaragoza,41.6488,-0.8891,Online,USD,0,0,155.3,452,4463.17,Middle Income Segment,Mid-tier Savings Booster
7798,1973,2023-10-14 00:00:00,Transfer,3919.480479,Savings Account,Student,Seville,37.3891,-5.9845,ATM,USD,0,0,0,312,2775.13,Low Income Segment,No-Fee Basic Account
7799,8083,2024-07-05 00:00:00,Transfer,944.4788083,Loan,Business,Bilbao,43.263,-2.935,Online,EUR,0,80.58,0,606,8986.97,High Income Segment,Premium Investment Services
7800,6494,2024-09-04 00:00:00,Withdrawal,7720.627466,Checking Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,795,3036.17,Middle Income Segment,Mid-tier Savings Booster
7801,4406,2024-07-24 00:00:00,Deposit,4242.057305,Credit Card,Standard,Seville,37.3891,-5.9845,Branch,USD,45.83,0,0,424,9651.07,High Income Segment,Exclusive Platinum Package
7802,6150,2024-12-30 00:00:00,Card Payment,2923.828127,Savings Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,372,8652.38,High Income Segment,Premium Investment Services
7803,4129,2023-04-17 00:00:00,Fee,2963.193923,Savings Account,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,355,5541.91,Middle Income Segment,Mid-tier Savings Booster
7804,1104,2023-01-28 00:00:00,Card Payment,5165.440819,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,510,3872.97,Middle Income Segment,Mid-tier Savings Booster
7805,8433,2023-07-08 00:00:00,Withdrawal,4251.776347,Checking Account,Platinum,Valencia,39.4699,-0.3763,Mobile,USD,0,0,0,427,5897.66,Middle Income Segment,Mid-tier Savings Booster
7806,8689,2023-12-02 00:00:00,Fee,4552.564925,Checking Account,Student,Murcia,37.9847,-1.1287,Online,USD,0,0,0,359,7691.49,High Income Segment,Premium Investment Services
7807,4567,2023-06-11 00:00:00,Fee,3795.926151,Savings Account,Business,Malaga,36.7213,-4.4214,ATM,USD,0,0,0,502,8870.71,High Income Segment,Premium Investment Services
7808,5348,2024-03-13 00:00:00,Transfer,3302.751344,Savings Account,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,412,2131.22,Low Income Segment,No-Fee Basic Account
7809,5390,2023-10-08 00:00:00,Fee,4374.486186,Credit Card,Platinum,Valencia,39.4699,-0.3763,ATM,USD,5.07,0,0,633,4158.63,Middle Income Segment,Gold Card with Travel Benefits
7810,7811,2025-05-04 00:00:00,Loan Payment,1498.281612,Checking Account,Gold,Seville,37.3891,-5.9845,Branch,EUR,0,0,118.83,473,3254.55,Middle Income Segment,Mid-tier Savings Booster
7811,2181,2023-05-22 00:00:00,Fee,130.3630345,Savings Account,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,337,4470.44,Middle Income Segment,Mid-tier Savings Booster
7812,5644,2024-06-16 00:00:00,Loan Payment,6379.376696,Credit Card,Business,Barcelona,41.3874,2.1686,Mobile,USD,49.83,0,167.41,640,4482.54,Middle Income Segment,Gold Card with Travel Benefits
7813,6873,2024-03-20 00:00:00,Fee,7125.538736,Mortgage,Gold,Seville,37.3891,-5.9845,Online,EUR,0,0,0,444,6427.31,Middle Income Segment,Mid-tier Savings Booster
7814,5394,2024-10-30 00:00:00,Withdrawal,7529.337066,Checking Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,614,3884.04,Middle Income Segment,Mid-tier Savings Booster
7815,4534,2023-02-13 00:00:00,Transfer,1231.943456,Loan,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,44.54,0,548,1514.73,Low Income Segment,Financial Literacy Program Access
7816,6844,2023-03-13 00:00:00,Withdrawal,913.239129,Loan,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,0,79.66,0,493,7758.27,High Income Segment,Premium Investment Services
7817,6939,2023-07-02 00:00:00,Transfer,908.3113637,Savings Account,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,820,4492.83,Middle Income Segment,Mid-tier Savings Booster
7818,7475,2023-01-29 00:00:00,Withdrawal,1882.779411,Savings Account,Standard,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,375,8957.18,High Income Segment,Premium Investment Services
7819,2774,2023-08-20 00:00:00,Deposit,1721.497203,Credit Card,Business,Barcelona,41.3874,2.1686,Online,EUR,33.46,0,0,512,1119.77,Low Income Segment,Financial Literacy Program Access
7820,9283,2023-12-28 00:00:00,Fee,2316.366814,Savings Account,Business,Bilbao,43.263,-2.935,Mobile,USD,0,0,0,644,7272.52,High Income Segment,Premium Investment Services
7821,1446,2023-02-22 00:00:00,Fee,1697.777131,Savings Account,Student,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,441,1083.48,Low Income Segment,No-Fee Basic Account
7822,1108,2023-09-01 00:00:00,Deposit,9776.330572,Credit Card,Standard,Malaga,36.7213,-4.4214,ATM,EUR,16.06,0,0,780,4173.25,Middle Income Segment,Gold Card with Travel Benefits
7823,4239,2024-05-24 00:00:00,Deposit,12003.38735,Loan,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,36.63,0,812,9469.83,High Income Segment,Premium Investment Services
7824,6931,2024-12-24 00:00:00,Loan Payment,3574.582097,Credit Card,Student,Madrid,40.4168,-3.7038,ATM,EUR,0.74,0,155.01,594,1695.46,Low Income Segment,Financial Literacy Program Access
7825,5053,2024-03-28 00:00:00,Withdrawal,6178.334481,Checking Account,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,691,8170.33,High Income Segment,Premium Investment Services
7826,5537,2024-02-03 00:00:00,Fee,1890.258887,Checking Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,489,1769.5,Low Income Segment,Financial Literacy Program Access
7827,7361,2025-03-13 00:00:00,Loan Payment,292.7444473,Savings Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,191.6,551,8698.69,High Income Segment,Premium Investment Services
7828,2245,2023-01-03 00:00:00,Card Payment,206.7452479,Savings Account,Student,Bilbao,43.263,-2.935,Online,EUR,0,0,0,338,3123.47,Middle Income Segment,Mid-tier Savings Booster
7829,3720,2024-11-01 00:00:00,Fee,374.3298291,Loan,Business,Seville,37.3891,-5.9845,Mobile,EUR,0,74.87,0,782,5985.37,Middle Income Segment,Personal Loan Cashback Offer
7830,9469,2024-01-04 00:00:00,Deposit,9140.946194,Loan,Student,Seville,37.3891,-5.9845,ATM,USD,0,23.76,0,410,3231.7,Middle Income Segment,Personal Loan Cashback Offer
7831,8741,2024-09-22 00:00:00,Loan Payment,5108.880765,Mortgage,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,0,160.29,614,8525.17,High Income Segment,Exclusive Platinum Package
7832,6105,2023-03-08 00:00:00,Card Payment,6425.559251,Checking Account,Platinum,Valencia,39.4699,-0.3763,Mobile,USD,0,0,0,781,1466.51,Low Income Segment,Financial Literacy Program Access
7833,3922,2024-03-12 00:00:00,Loan Payment,6815.056793,Checking Account,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,139.17,632,1363.8,Low Income Segment,Financial Literacy Program Access
7834,3513,2024-09-27 00:00:00,Loan Payment,4562.352107,Mortgage,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,162.79,403,9943,High Income Segment,Exclusive Platinum Package
7835,3801,2023-10-14 00:00:00,Withdrawal,4318.798196,Mortgage,Business,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,788,2246.54,Low Income Segment,Financial Literacy Program Access
7836,7981,2024-06-03 00:00:00,Card Payment,2406.589349,Checking Account,Gold,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,553,1156.7,Low Income Segment,Financial Literacy Program Access
7837,9221,2024-10-10 00:00:00,Loan Payment,2374.183455,Savings Account,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,121.64,721,6968.84,Middle Income Segment,Mid-tier Savings Booster
7838,7502,2024-07-12 00:00:00,Fee,132.0107287,Checking Account,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,689,5537.99,Middle Income Segment,Mid-tier Savings Booster
7839,7038,2023-02-22 00:00:00,Withdrawal,176.2957222,Mortgage,Business,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,847,4175.74,Middle Income Segment,Mid-tier Savings Booster
7840,7229,2023-09-06 00:00:00,Fee,9135.25948,Loan,Student,Seville,37.3891,-5.9845,Mobile,USD,0,36.17,0,636,3506.14,Middle Income Segment,Personal Loan Cashback Offer
7841,1364,2023-07-31 00:00:00,Card Payment,7907.194582,Credit Card,Gold,Madrid,40.4168,-3.7038,ATM,EUR,18.19,0,0,798,4758.91,Middle Income Segment,Gold Card with Travel Benefits
7842,2800,2023-06-14 00:00:00,Loan Payment,2544.40731,Loan,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0,94,188.81,623,3599.86,Middle Income Segment,Personal Loan Cashback Offer
7843,6958,2024-09-21 00:00:00,Loan Payment,7378.859421,Loan,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,67.57,70.09,497,3787.04,Middle Income Segment,Personal Loan Cashback Offer
7844,8436,2024-10-06 00:00:00,Card Payment,3230.181051,Mortgage,Standard,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,707,1269.32,Low Income Segment,Financial Literacy Program Access
7845,5793,2023-05-10 00:00:00,Fee,5727.397248,Checking Account,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,485,7762.27,High Income Segment,Premium Investment Services
7846,9160,2024-03-14 00:00:00,Transfer,6274.30694,Mortgage,Student,Murcia,37.9847,-1.1287,Online,USD,0,0,0,384,6330,Middle Income Segment,Mid-tier Savings Booster
7847,1179,2024-01-27 00:00:00,Loan Payment,12261.61183,Mortgage,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,64.55,700,2833.53,Low Income Segment,Financial Literacy Program Access
7848,4873,2024-01-11 00:00:00,Loan Payment,4731.631959,Savings Account,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,72.58,444,5631.92,Middle Income Segment,Mid-tier Savings Booster
7849,4960,2025-05-01 00:00:00,Withdrawal,2772.849427,Savings Account,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,789,2247.67,Low Income Segment,No-Fee Basic Account
7850,2186,2023-12-18 00:00:00,Fee,8810.662966,Credit Card,Platinum,Zaragoza,41.6488,-0.8891,ATM,EUR,2.3,0,0,662,8428.28,High Income Segment,Exclusive Platinum Package
7851,1773,2025-03-02 00:00:00,Loan Payment,173.3701163,Savings Account,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,0,109.62,692,8522.32,High Income Segment,Premium Investment Services
7852,5460,2024-03-10 00:00:00,Fee,4530.97704,Credit Card,Standard,Valencia,39.4699,-0.3763,Mobile,USD,11.86,0,0,489,9793.34,High Income Segment,Exclusive Platinum Package
7853,1352,2023-05-01 00:00:00,Withdrawal,6257.769644,Loan,Gold,Murcia,37.9847,-1.1287,ATM,USD,0,86.78,0,588,6576.87,Middle Income Segment,Personal Loan Cashback Offer
7854,7943,2023-10-17 00:00:00,Fee,5170.1545,Loan,Platinum,Barcelona,41.3874,2.1686,ATM,USD,0,84.17,0,553,6999.9,Middle Income Segment,Personal Loan Cashback Offer
7855,6202,2023-08-16 00:00:00,Fee,4701.323557,Mortgage,Student,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,661,6498.3,Middle Income Segment,Mid-tier Savings Booster
7856,6344,2023-07-04 00:00:00,Withdrawal,8980.029564,Loan,Business,Malaga,36.7213,-4.4214,Mobile,EUR,0,83.51,0,684,6836.27,Middle Income Segment,Personal Loan Cashback Offer
7857,5507,2024-05-29 00:00:00,Loan Payment,2759.047456,Savings Account,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,25.34,324,1513.94,Low Income Segment,No-Fee Basic Account
7858,5830,2023-11-26 00:00:00,Fee,415.6752675,Savings Account,Standard,Madrid,40.4168,-3.7038,Online,USD,0,0,0,346,1689.15,Low Income Segment,No-Fee Basic Account
7859,1117,2024-07-16 00:00:00,Transfer,4742.461044,Savings Account,Standard,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,375,6604.12,Middle Income Segment,Mid-tier Savings Booster
7860,1481,2024-09-25 00:00:00,Loan Payment,6921.654151,Checking Account,Gold,Valencia,39.4699,-0.3763,Branch,EUR,0,0,44.96,395,3892.07,Middle Income Segment,Mid-tier Savings Booster
7861,5287,2024-09-21 00:00:00,Withdrawal,1766.348037,Savings Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0,0,0,710,1771.71,Low Income Segment,No-Fee Basic Account
7862,7802,2025-05-03 00:00:00,Deposit,3679.547404,Mortgage,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,388,1020.38,Low Income Segment,Financial Literacy Program Access
7863,9298,2024-04-24 00:00:00,Card Payment,9369.718315,Mortgage,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,497,1752.51,Low Income Segment,Financial Literacy Program Access
7864,5477,2023-06-06 00:00:00,Transfer,549.5998261,Loan,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0,73.82,0,474,3605.47,Middle Income Segment,Personal Loan Cashback Offer
7865,7533,2023-07-11 00:00:00,Loan Payment,4856.390766,Credit Card,Platinum,Seville,37.3891,-5.9845,ATM,EUR,17.34,0,127.72,789,1569.3,Low Income Segment,Financial Literacy Program Access
7866,1243,2023-06-01 00:00:00,Card Payment,5247.623363,Checking Account,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,724,2960.37,Low Income Segment,Financial Literacy Program Access
7867,8012,2023-08-02 00:00:00,Withdrawal,3983.713882,Credit Card,Business,Bilbao,43.263,-2.935,Branch,USD,36.87,0,0,844,1078.67,Low Income Segment,Financial Literacy Program Access
7868,1865,2025-03-27 00:00:00,Transfer,7582.050902,Checking Account,Standard,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,379,9799.89,High Income Segment,Premium Investment Services
7869,6329,2024-08-18 00:00:00,Loan Payment,10715.20989,Mortgage,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,192.25,446,7817.5,High Income Segment,Exclusive Platinum Package
7870,1603,2023-04-16 00:00:00,Card Payment,13918.4966,Mortgage,Platinum,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,768,7197.63,High Income Segment,Exclusive Platinum Package
7871,6756,2024-07-05 00:00:00,Deposit,7080.364905,Checking Account,Gold,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,327,7670.11,High Income Segment,Premium Investment Services
7872,5018,2023-05-10 00:00:00,Loan Payment,1645.980954,Loan,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,87.95,182.47,778,9107.11,High Income Segment,Premium Investment Services
7873,6192,2023-02-22 00:00:00,Deposit,3336.819817,Savings Account,Platinum,Madrid,40.4168,-3.7038,ATM,USD,0,0,0,392,9049.82,High Income Segment,Premium Investment Services
7874,3015,2023-11-05 00:00:00,Deposit,2978.327707,Savings Account,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,361,5945.64,Middle Income Segment,Mid-tier Savings Booster
7875,4380,2024-06-27 00:00:00,Fee,545.5612135,Credit Card,Student,Murcia,37.9847,-1.1287,Mobile,USD,31.41,0,0,837,9085.06,High Income Segment,Exclusive Platinum Package
7876,4770,2025-01-19 00:00:00,Withdrawal,4746.64908,Mortgage,Standard,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,474,1391.39,Low Income Segment,Financial Literacy Program Access
7877,6829,2023-12-11 00:00:00,Fee,2668.833343,Savings Account,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,503,9789.44,High Income Segment,Premium Investment Services
7878,2613,2024-12-19 00:00:00,Deposit,8174.179425,Mortgage,Business,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,660,2391.51,Low Income Segment,Financial Literacy Program Access
7879,2879,2023-07-22 00:00:00,Withdrawal,12132.45942,Mortgage,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,427,5100.77,Middle Income Segment,Mid-tier Savings Booster
7880,6372,2023-05-16 00:00:00,Withdrawal,8761.891431,Mortgage,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,470,8657.62,High Income Segment,Exclusive Platinum Package
7881,5108,2023-02-14 00:00:00,Withdrawal,2329.625086,Savings Account,Platinum,Bilbao,43.263,-2.935,Online,EUR,0,0,0,321,1606.78,Low Income Segment,No-Fee Basic Account
7882,9978,2023-07-18 00:00:00,Transfer,3752.056134,Savings Account,Student,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,692,1116.47,Low Income Segment,No-Fee Basic Account
7883,1148,2024-11-09 00:00:00,Loan Payment,2849.775339,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,107.17,741,8679.83,High Income Segment,Premium Investment Services
7884,2754,2024-09-24 00:00:00,Deposit,6892.357423,Checking Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0,0,0,838,2453.46,Low Income Segment,Financial Literacy Program Access
7885,8378,2024-02-11 00:00:00,Withdrawal,4516.990607,Savings Account,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,623,7072.4,High Income Segment,Premium Investment Services
7886,7681,2023-11-15 00:00:00,Card Payment,9011.211607,Mortgage,Platinum,Bilbao,43.263,-2.935,Online,EUR,0,0,0,774,7423.77,High Income Segment,Exclusive Platinum Package
7887,4756,2023-12-19 00:00:00,Transfer,8415.036452,Mortgage,Business,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,696,8496.98,High Income Segment,Exclusive Platinum Package
7888,6392,2023-08-27 00:00:00,Transfer,6862.347436,Credit Card,Standard,Madrid,40.4168,-3.7038,ATM,EUR,41.48,0,0,505,1988.29,Low Income Segment,Financial Literacy Program Access
7889,4052,2023-03-18 00:00:00,Card Payment,9011.666568,Loan,Standard,Madrid,40.4168,-3.7038,Online,USD,0,9.8,0,840,5104.05,Middle Income Segment,Personal Loan Cashback Offer
7890,6692,2023-03-15 00:00:00,Deposit,5672.523392,Checking Account,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,481,1714.98,Low Income Segment,Financial Literacy Program Access
7891,5218,2024-10-26 00:00:00,Fee,6075.022086,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,25.31,0,0,373,1499.44,Low Income Segment,Financial Literacy Program Access
7892,5803,2024-08-22 00:00:00,Transfer,5950.198981,Checking Account,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,328,7875.45,High Income Segment,Premium Investment Services
7893,3377,2023-04-04 00:00:00,Deposit,1130.470043,Checking Account,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,419,5679.26,Middle Income Segment,Mid-tier Savings Booster
7894,6086,2025-03-26 00:00:00,Transfer,12242.53995,Mortgage,Standard,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,601,3682.48,Middle Income Segment,Mid-tier Savings Booster
7895,4182,2024-03-10 00:00:00,Deposit,4635.689458,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,432,5116.62,Middle Income Segment,Mid-tier Savings Booster
7896,4160,2023-10-13 00:00:00,Withdrawal,13198.36911,Mortgage,Gold,Seville,37.3891,-5.9845,Online,EUR,0,0,0,750,5774.04,Middle Income Segment,Mid-tier Savings Booster
7897,7576,2023-12-01 00:00:00,Fee,1977.128512,Mortgage,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,302,2809.66,Low Income Segment,Financial Literacy Program Access
7898,9903,2025-05-19 00:00:00,Card Payment,44.99393255,Credit Card,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,26.24,0,0,499,2401.46,Low Income Segment,Financial Literacy Program Access
7899,3586,2023-03-08 00:00:00,Transfer,206.8200864,Loan,Business,Barcelona,41.3874,2.1686,Online,EUR,0,45.44,0,493,2548.06,Low Income Segment,Financial Literacy Program Access
7900,3648,2023-04-01 00:00:00,Card Payment,2619.240993,Loan,Platinum,Zaragoza,41.6488,-0.8891,Branch,USD,0,98.94,0,504,6746.67,Middle Income Segment,Personal Loan Cashback Offer
7901,8313,2025-02-04 00:00:00,Transfer,1121.532457,Credit Card,Gold,Malaga,36.7213,-4.4214,ATM,USD,17.2,0,0,465,9650.4,High Income Segment,Exclusive Platinum Package
7902,2717,2023-12-27 00:00:00,Transfer,6883.1468,Loan,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,27.09,0,312,7889.26,High Income Segment,Premium Investment Services
7903,6308,2025-01-24 00:00:00,Loan Payment,2239.47083,Savings Account,Business,Seville,37.3891,-5.9845,Mobile,USD,0,0,168.16,623,8536.13,High Income Segment,Premium Investment Services
